course_id,name,course_mode,live_status,class_id,classroom_name,publish_status,have_permission,price,start_time,learn_cnt,cover_url,is_target
9207755,,1,,,,,,,,,,0
9207756,,1,,,,,,,,,,0
9207757,,1,,,,,,,,,,0
9207758,,1,,,,,,,,,,0
9207759,,1,,,,,,,,,,0
9207760,,1,,,,,,,,,,0
9207761,,1,,,,,,,,,,0
9207762,,1,,,,,,,,,,0
9207763,,1,,,,,,,,,,0
9207764,,1,,,,,,,,,,0
9207765,,1,,,,,,,,,,0
9207766,,1,,,,,,,,,,0
9207767,,1,,,,,,,,,,0
9207768,,1,,,,,,,,,,0
9207769,,1,,,,,,,,,,0
9207770,,1,,,,,,,,,,0
9207771,,1,,,,,,,,,,0
9207772,,1,,,,,,,,,,0
9207773,,1,,,,,,,,,,0
9207774,,1,,,,,,,,,,0
9207775,,1,,,,,,,,,,0
9207776,,1,,,,,,,,,,0
9207777,,1,,,,,,,,,,0
9207778,,1,,,,,,,,,,0
9207779,,1,,,,,,,,,,0
9207780,,1,,,,,,,,,,0
9207781,,1,,,,,,,,,,0
9207782,,1,,,,,,,,,,0
9207783,,1,,,,,,,,,,0
9207784,,1,,,,,,,,,,0
9207785,,1,,,,,,,,,,0
9207786,,1,,,,,,,,,,0
9207787,,1,,,,,,,,,,0
9207788,,1,,,,,,,,,,0
9207789,,1,,,,,,,,,,0
9207790,,1,,,,,,,,,,0
9207791,,1,,,,,,,,,,0
9207792,,1,,,,,,,,,,0
9207793,,1,,,,,,,,,,0
9207794,,1,,,,,,,,,,0
9207795,,1,,,,,,,,,,0
9207796,,1,,,,,,,,,,0
9207797,,1,,,,,,,,,,0
9207798,,1,,,,,,,,,,0
9207799,,1,,,,,,,,,,0
9207800,,1,,,,,,,,,,0
9207801,,1,,,,,,,,,,0
9207802,,1,,,,,,,,,,0
9207803,,1,,,,,,,,,,0
9207804,,1,,,,,,,,,,0
9207805,,1,,,,,,,,,,0
9207806,,1,,,,,,,,,,0
9207807,,1,,,,,,,,,,0
9207808,,1,,,,,,,,,,0
9207809,,1,,,,,,,,,,0
9207810,,1,,,,,,,,,,0
9207811,,1,,,,,,,,,,0
9207812,,1,,,,,,,,,,0
9207813,,1,,,,,,,,,,0
9207814,,1,,,,,,,,,,0
9207815,,1,,,,,,,,,,0
9207816,,1,,,,,,,,,,0
9207817,,1,,,,,,,,,,0
9207818,,1,,,,,,,,,,0
9207819,,1,,,,,,,,,,0
9207820,,1,,,,,,,,,,0
9207821,,1,,,,,,,,,,0
9207822,,1,,,,,,,,,,0
9207823,,1,,,,,,,,,,0
9207824,,1,,,,,,,,,,0
9207825,,1,,,,,,,,,,0
9207826,,1,,,,,,,,,,0
9207827,,1,,,,,,,,,,0
9207828,,1,,,,,,,,,,0
9207829,,1,,,,,,,,,,0
9207830,,1,,,,,,,,,,0
9207831,,1,,,,,,,,,,0
9207832,,1,,,,,,,,,,0
9207833,,1,,,,,,,,,,0
9207834,,1,,,,,,,,,,0
9207835,,1,,,,,,,,,,0
9207836,,1,,,,,,,,,,0
9207837,,1,,,,,,,,,,0
9207838,,1,,,,,,,,,,0
9207839,,1,,,,,,,,,,0
9207840,,1,,,,,,,,,,0
9207841,,1,,,,,,,,,,0
9207842,,1,,,,,,,,,,0
9207843,,1,,,,,,,,,,0
9207844,,1,,,,,,,,,,0
9207845,,1,,,,,,,,,,0
9207846,,1,,,,,,,,,,0
9207847,,1,,,,,,,,,,0
9207848,,1,,,,,,,,,,0
9207849,,1,,,,,,,,,,0
9207850,,1,,,,,,,,,,0
9207851,,1,,,,,,,,,,0
9207852,,1,,,,,,,,,,0
9207853,,1,,,,,,,,,,0
9207854,,1,,,,,,,,,,0
9207855,,1,,,,,,,,,,0
9207856,,1,,,,,,,,,,0
9207857,,1,,,,,,,,,,0
9207858,,1,,,,,,,,,,0
9207859,,1,,,,,,,,,,0
9207860,,1,,,,,,,,,,0
9207861,,1,,,,,,,,,,0
9207862,,1,,,,,,,,,,0
9207863,,1,,,,,,,,,,0
9207864,,1,,,,,,,,,,0
9207865,,1,,,,,,,,,,0
9207866,,1,,,,,,,,,,0
9207867,,1,,,,,,,,,,0
9207868,,1,,,,,,,,,,0
9207869,,1,,,,,,,,,,0
9207870,,1,,,,,,,,,,0
9207871,,1,,,,,,,,,,0
9207872,,1,,,,,,,,,,0
9207873,,1,,,,,,,,,,0
9207874,,1,,,,,,,,,,0
9207875,,1,,,,,,,,,,0
9207876,,1,,,,,,,,,,0
9207877,,1,,,,,,,,,,0
9207878,,1,,,,,,,,,,0
9207879,,1,,,,,,,,,,0
9207880,,1,,,,,,,,,,0
9207881,,1,,,,,,,,,,0
9207882,,1,,,,,,,,,,0
9207883,,1,,,,,,,,,,0
9207884,,1,,,,,,,,,,0
9207885,,1,,,,,,,,,,0
9207886,,1,,,,,,,,,,0
9207887,,1,,,,,,,,,,0
9207888,,1,,,,,,,,,,0
9207889,,1,,,,,,,,,,0
9207890,,1,,,,,,,,,,0
9207891,,1,,,,,,,,,,0
9207892,,1,,,,,,,,,,0
9207893,,1,,,,,,,,,,0
9207894,,1,,,,,,,,,,0
9207895,,1,,,,,,,,,,0
9207896,,1,,,,,,,,,,0
9207897,,1,,,,,,,,,,0
9207898,,1,,,,,,,,,,0
9207899,,1,,,,,,,,,,0
9207900,,1,,,,,,,,,,0
9207901,,1,,,,,,,,,,0
9207902,,1,,,,,,,,,,0
9207903,,1,,,,,,,,,,0
9207904,,1,,,,,,,,,,0
